run_id,experiment_name,model,dataset,task,metric_name,seed,best_epoch,val_metric,test_metric,train_time_seconds,num_parameters,device,git_commit,config_hash,architecture_config_hash,status
2026-05-22_17-18-14__res_appnp_net__toy-node__seed-0__88990d58,manual,res_appnp_net,toy-node,node_classification,accuracy,0,2,0.5,0.30000001192092896,0.7644523609778844,5251,cuda,46f3954891a4714fd29028c43b70d24bddd37580,88990d58,441fdb48,completed
2026-05-22_17-18-24__res_appnp_net__cora__seed-0__47080205,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,38,0.7740000486373901,0.7700000405311584,1.4285581830190495,92423,cuda,46f3954891a4714fd29028c43b70d24bddd37580,47080205,f1f9f4e7,completed
2026-05-22_17-18-26__res_appnp_net__cora__seed-0__a61533a0,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,42,0.7440000176429749,0.7260000109672546,0.8740218199673109,92423,cuda,46f3954891a4714fd29028c43b70d24bddd37580,a61533a0,b28c5351,completed
2026-05-22_17-18-27__res_appnp_net__cora__seed-0__b7b67ac0,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,50,0.7520000338554382,0.7720000147819519,1.1231007329770364,92423,cuda,46f3954891a4714fd29028c43b70d24bddd37580,b7b67ac0,ff20303c,completed
2026-05-22_17-18-28__res_appnp_net__cora__seed-0__7d44054c,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,45,0.7420000433921814,0.7640000581741333,1.0416258160257712,92423,cuda,46f3954891a4714fd29028c43b70d24bddd37580,7d44054c,6eaf9477,completed
2026-05-22_17-18-30__res_appnp_net__cora__seed-0__797c7cfe,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,48,0.7620000243186951,0.7670000195503235,0.9415837550186552,92423,cuda,46f3954891a4714fd29028c43b70d24bddd37580,797c7cfe,e556500f,completed
2026-05-22_17-18-30__res_appnp_net__cora__seed-0__bee984aa,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,13,0.5760000348091125,0.578000009059906,0.4414241350023076,92423,cuda,46f3954891a4714fd29028c43b70d24bddd37580,bee984aa,7d709797,completed
2026-05-22_17-18-31__res_appnp_net__cora__seed-0__962e93b4,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,7,0.4820000231266022,0.5020000338554382,0.37762998999096453,92423,cuda,46f3954891a4714fd29028c43b70d24bddd37580,962e93b4,819787ce,completed
2026-05-22_17-18-32__res_appnp_net__cora__seed-0__b1558b08,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,41,0.7640000581741333,0.7710000276565552,1.0596133999642916,92423,cuda,46f3954891a4714fd29028c43b70d24bddd37580,b1558b08,efa6a5c8,completed
2026-05-22_17-18-33__res_appnp_net__cora__seed-0__739866f8,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,4,0.0860000029206276,0.10600000619888306,0.27351046999683604,96711,cuda,46f3954891a4714fd29028c43b70d24bddd37580,739866f8,137d17d0,completed
2026-05-22_17-18-33__res_appnp_net__cora__seed-0__e9153003,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,4,0.0860000029206276,0.10400000214576721,0.28253251500427723,96711,cuda,46f3954891a4714fd29028c43b70d24bddd37580,e9153003,2567a6f8,completed
2026-05-22_17-18-34__res_appnp_net__cora__seed-0__4c4ab099,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,4,0.09200000762939453,0.11800000816583633,0.34474120097002015,96711,cuda,46f3954891a4714fd29028c43b70d24bddd37580,4c4ab099,7473f6fd,completed
2026-05-22_17-18-34__res_appnp_net__cora__seed-0__c57f5438,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,4,0.08000000566244125,0.09600000083446503,0.3557572260033339,96711,cuda,46f3954891a4714fd29028c43b70d24bddd37580,c57f5438,b022d615,completed
2026-05-22_17-18-35__res_appnp_net__cora__seed-0__5c607201,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,4,0.0820000022649765,0.09200000762939453,0.28400220698677003,96711,cuda,46f3954891a4714fd29028c43b70d24bddd37580,5c607201,468a9060,completed
2026-05-22_17-18-35__res_appnp_net__cora__seed-0__7aa8239c,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,4,0.0820000022649765,0.09300000220537186,0.28098843299085274,96711,cuda,46f3954891a4714fd29028c43b70d24bddd37580,7aa8239c,3463c8b4,completed
2026-05-22_17-18-35__res_appnp_net__cora__seed-0__ffb978ad,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,4,0.07600000500679016,0.09200000762939453,0.36059023498091847,96711,cuda,46f3954891a4714fd29028c43b70d24bddd37580,ffb978ad,ed8a5bd2,completed
2026-05-22_17-18-36__res_appnp_net__cora__seed-0__38835a8b,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,50,0.7700000405311584,0.7760000228881836,1.1945834130165167,184839,cuda,46f3954891a4714fd29028c43b70d24bddd37580,38835a8b,e42eb2d1,completed
2026-05-22_17-18-36__res_appnp_net__cora__seed-0__ca27bedd,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,4,0.07200000435113907,0.09200000762939453,0.3594546359963715,96711,cuda,46f3954891a4714fd29028c43b70d24bddd37580,ca27bedd,086e79bd,completed
2026-05-22_17-18-38__res_appnp_net__cora__seed-0__f9f25ad1,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,39,0.7760000228881836,0.7690000534057617,1.081811951007694,184839,cuda,46f3954891a4714fd29028c43b70d24bddd37580,f9f25ad1,ffce4780,completed
2026-05-22_17-18-39__res_appnp_net__cora__seed-0__0cd5e1ee,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,2,0.492000013589859,0.5210000276565552,0.2855164519860409,184839,cuda,46f3954891a4714fd29028c43b70d24bddd37580,0cd5e1ee,e10af593,completed
2026-05-22_17-18-39__res_appnp_net__cora__seed-0__d05721ea,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,40,0.7680000066757202,0.7610000371932983,1.4322367169661447,184839,cuda,46f3954891a4714fd29028c43b70d24bddd37580,d05721ea,9f419986,completed
2026-05-22_17-18-41__res_appnp_net__cora__seed-0__c4e9c54d,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,36,0.7880000472068787,0.7910000085830688,0.9214163149590604,184839,cuda,46f3954891a4714fd29028c43b70d24bddd37580,c4e9c54d,3f0f613c,completed
2026-05-22_17-18-42__res_appnp_net__cora__seed-0__4cb93d25,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,47,0.7700000405311584,0.7740000486373901,1.1897982149966992,184839,cuda,46f3954891a4714fd29028c43b70d24bddd37580,4cb93d25,fcba08fc,completed
2026-05-22_17-18-43__res_appnp_net__cora__seed-0__ba4722f4,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,3,0.550000011920929,0.5570000410079956,0.312417027016636,184839,cuda,46f3954891a4714fd29028c43b70d24bddd37580,ba4722f4,95793f16,completed
2026-05-22_17-18-44__res_appnp_net__cora__seed-0__a209b3b8,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,47,0.7780000567436218,0.7870000600814819,1.1697936280397698,184839,cuda,46f3954891a4714fd29028c43b70d24bddd37580,a209b3b8,6fb10813,completed
2026-05-22_17-18-45__res_appnp_net__cora__seed-0__cc8aaf35,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,1,0.164000004529953,0.14300000667572021,0.21080845303367823,201607,cuda,46f3954891a4714fd29028c43b70d24bddd37580,cc8aaf35,045939ac,completed
2026-05-22_17-18-45__res_appnp_net__cora__seed-0__e58268d9,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,6,0.3700000047683716,0.39100003242492676,0.36062261497136205,201607,cuda,46f3954891a4714fd29028c43b70d24bddd37580,e58268d9,0d50f3dd,completed
2026-05-22_17-18-46__res_appnp_net__cora__seed-0__4fe935a2,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,1,0.15800000727176666,0.14500001072883606,0.2869814460282214,201607,cuda,46f3954891a4714fd29028c43b70d24bddd37580,4fe935a2,9c1f0e81,completed
2026-05-22_17-18-46__res_appnp_net__cora__seed-0__d93d4997,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,1,0.16600000858306885,0.14100000262260437,0.28604745300253853,201607,cuda,46f3954891a4714fd29028c43b70d24bddd37580,d93d4997,6be89419,completed
2026-05-22_17-18-47__res_appnp_net__cora__seed-0__a761fa92,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,50,0.5680000185966492,0.5900000333786011,1.3367545149521902,201607,cuda,46f3954891a4714fd29028c43b70d24bddd37580,a761fa92,cf7ef9e2,completed
2026-05-22_17-18-48__res_appnp_net__cora__seed-0__4892111a,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,6,0.21800000965595245,0.2550000250339508,0.3553141899756156,201607,cuda,46f3954891a4714fd29028c43b70d24bddd37580,4892111a,1ff88d78,completed
2026-05-22_17-18-49__res_appnp_net__cora__seed-0__2cf708be,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,6,0.15400001406669617,0.18000000715255737,0.41002808103803545,201607,cuda,46f3954891a4714fd29028c43b70d24bddd37580,2cf708be,5e055746,completed
2026-05-22_17-18-49__res_appnp_net__cora__seed-0__3dbab6ee,research_2026_05_22_res_appnp_fast,res_appnp_net,cora,node_classification,accuracy,0,6,0.17000000178813934,0.1980000138282776,0.48029077699175104,201607,cuda,46f3954891a4714fd29028c43b70d24bddd37580,3dbab6ee,990a0c19,completed
2026-05-22_17-18-50__res_appnp_net__pubmed__seed-0__8cc4a915,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,37,0.7980000376701355,0.7760000228881836,0.7781996830017306,32451,cuda,46f3954891a4714fd29028c43b70d24bddd37580,8cc4a915,f29b7dac,completed
2026-05-22_17-18-51__res_appnp_net__pubmed__seed-0__ca939227,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,31,0.784000039100647,0.7680000066757202,0.6856984419864602,32451,cuda,46f3954891a4714fd29028c43b70d24bddd37580,ca939227,cc944d05,completed
2026-05-22_17-18-52__res_appnp_net__pubmed__seed-0__a23021a8,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,45,0.8060000538825989,0.7880000472068787,1.0485417009913363,32451,cuda,46f3954891a4714fd29028c43b70d24bddd37580,a23021a8,fc349eb2,completed
2026-05-22_17-18-53__res_appnp_net__pubmed__seed-0__01f516af,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,35,0.7780000567436218,0.7660000324249268,0.9566939100041054,32451,cuda,46f3954891a4714fd29028c43b70d24bddd37580,01f516af,ab5a604b,completed
2026-05-22_17-18-54__res_appnp_net__pubmed__seed-0__2d382fa5,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,47,0.7780000567436218,0.7660000324249268,0.8409894840442576,32451,cuda,46f3954891a4714fd29028c43b70d24bddd37580,2d382fa5,ea6e739a,completed
2026-05-22_17-18-55__res_appnp_net__pubmed__seed-0__92178d4e,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,44,0.7760000228881836,0.7690000534057617,0.7496222790214233,32451,cuda,46f3954891a4714fd29028c43b70d24bddd37580,92178d4e,238f5a27,completed
2026-05-22_17-18-56__res_appnp_net__pubmed__seed-0__df2d8f13,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,50,0.784000039100647,0.7590000629425049,1.0549997910275124,32451,cuda,46f3954891a4714fd29028c43b70d24bddd37580,df2d8f13,20208005,completed
2026-05-22_17-18-57__res_appnp_net__pubmed__seed-0__b793d3ca,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,40,0.7720000147819519,0.7420000433921814,1.0161129310145043,32451,cuda,46f3954891a4714fd29028c43b70d24bddd37580,b793d3ca,5d629e7c,completed
2026-05-22_17-18-59__res_appnp_net__pubmed__seed-0__73753fce,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,2,0.3920000195503235,0.4150000214576721,0.23781942401546985,36739,cuda,46f3954891a4714fd29028c43b70d24bddd37580,73753fce,ac444faa,completed
2026-05-22_17-18-59__res_appnp_net__pubmed__seed-0__b42f4308,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,3,0.3880000114440918,0.4130000174045563,0.25797635497292504,36739,cuda,46f3954891a4714fd29028c43b70d24bddd37580,b42f4308,2f4eaecd,completed
2026-05-22_17-19-00__res_appnp_net__pubmed__seed-0__3b10fafc,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,2,0.3920000195503235,0.41700002551078796,0.3263432519743219,36739,cuda,46f3954891a4714fd29028c43b70d24bddd37580,3b10fafc,03599366,completed
2026-05-22_17-19-00__res_appnp_net__pubmed__seed-0__ce207269,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,3,0.3880000114440918,0.4130000174045563,0.34240537299774587,36739,cuda,46f3954891a4714fd29028c43b70d24bddd37580,ce207269,ed5c3b17,completed
2026-05-22_17-19-01__res_appnp_net__pubmed__seed-0__a54133b1,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,2,0.3880000114440918,0.4130000174045563,0.2400573689956218,36739,cuda,46f3954891a4714fd29028c43b70d24bddd37580,a54133b1,0e23a10e,completed
2026-05-22_17-19-01__res_appnp_net__pubmed__seed-0__c2532a26,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,2,0.3880000114440918,0.4130000174045563,0.24059051397489384,36739,cuda,46f3954891a4714fd29028c43b70d24bddd37580,c2532a26,4575aa25,completed
2026-05-22_17-19-02__res_appnp_net__pubmed__seed-0__02011b06,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,2,0.3880000114440918,0.4130000174045563,0.31863249401794747,36739,cuda,46f3954891a4714fd29028c43b70d24bddd37580,02011b06,1f72a0d9,completed
2026-05-22_17-19-02__res_appnp_net__pubmed__seed-0__1a3b6fc1,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,2,0.3880000114440918,0.4130000174045563,0.327894346031826,36739,cuda,46f3954891a4714fd29028c43b70d24bddd37580,1a3b6fc1,75539a76,completed
2026-05-22_17-19-03__res_appnp_net__pubmed__seed-0__973f3039,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,43,0.7940000295639038,0.7670000195503235,1.1046479209908284,64899,cuda,46f3954891a4714fd29028c43b70d24bddd37580,973f3039,5d8253be,completed
2026-05-22_17-19-04__res_appnp_net__pubmed__seed-0__bcd76feb,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,33,0.7780000567436218,0.7560000419616699,0.9957674479810521,64899,cuda,46f3954891a4714fd29028c43b70d24bddd37580,bcd76feb,d51285c7,completed
2026-05-22_17-19-05__res_appnp_net__pubmed__seed-0__34e51345,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,50,0.796000063419342,0.7670000195503235,1.6866733969654888,64899,cuda,46f3954891a4714fd29028c43b70d24bddd37580,34e51345,fdf02b45,completed
2026-05-22_17-19-07__res_appnp_net__pubmed__seed-0__1195d14a,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,33,0.7780000567436218,0.7600000500679016,1.4912392409751192,64899,cuda,46f3954891a4714fd29028c43b70d24bddd37580,1195d14a,6b92a076,completed
2026-05-22_17-19-09__res_appnp_net__pubmed__seed-0__a5697cb5,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,48,0.7780000567436218,0.7620000243186951,1.101391735021025,64899,cuda,46f3954891a4714fd29028c43b70d24bddd37580,a5697cb5,659c329a,completed
2026-05-22_17-19-10__res_appnp_net__pubmed__seed-0__cbab787b,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,35,0.7820000648498535,0.7640000581741333,1.043447095027659,64899,cuda,46f3954891a4714fd29028c43b70d24bddd37580,cbab787b,ab0dd1fb,completed
2026-05-22_17-19-12__res_appnp_net__pubmed__seed-0__936499c1,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,49,0.7920000553131104,0.7720000147819519,1.7011270159855485,64899,cuda,46f3954891a4714fd29028c43b70d24bddd37580,936499c1,c9215287,completed
2026-05-22_17-19-14__res_appnp_net__pubmed__seed-0__7d556892,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,38,0.784000039100647,0.76500004529953,1.603249665000476,64899,cuda,46f3954891a4714fd29028c43b70d24bddd37580,7d556892,1360928f,completed
2026-05-22_17-19-15__res_appnp_net__pubmed__seed-0__4697540a,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,3,0.49800002574920654,0.48900002241134644,0.3407559350016527,81667,cuda,46f3954891a4714fd29028c43b70d24bddd37580,4697540a,7aa674c6,completed
2026-05-22_17-19-16__res_appnp_net__pubmed__seed-0__310894c8,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,3,0.5139999985694885,0.492000013589859,0.35066160903079435,81667,cuda,46f3954891a4714fd29028c43b70d24bddd37580,310894c8,e4905c5e,completed
2026-05-22_17-19-17__res_appnp_net__pubmed__seed-0__214a1e6c,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,3,0.49800002574920654,0.4870000183582306,0.5439667520113289,81667,cuda,46f3954891a4714fd29028c43b70d24bddd37580,214a1e6c,db531496,completed
2026-05-22_17-19-17__res_appnp_net__pubmed__seed-0__21eb5da3,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,3,0.5160000324249268,0.49400001764297485,0.5478844119934365,81667,cuda,46f3954891a4714fd29028c43b70d24bddd37580,21eb5da3,5f61d710,completed
2026-05-22_17-19-18__res_appnp_net__pubmed__seed-0__bdda0d9a,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,3,0.4300000071525574,0.42900002002716064,0.3452213769778609,81667,cuda,46f3954891a4714fd29028c43b70d24bddd37580,bdda0d9a,a80c74c7,completed
2026-05-22_17-19-19__res_appnp_net__pubmed__seed-0__061abb58,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,3,0.4580000340938568,0.4570000171661377,0.34385581902461126,81667,cuda,46f3954891a4714fd29028c43b70d24bddd37580,061abb58,05405e66,completed
2026-05-22_17-19-19__res_appnp_net__pubmed__seed-0__de24fde7,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,3,0.4220000207424164,0.41700002551078796,0.5430474859895185,81667,cuda,46f3954891a4714fd29028c43b70d24bddd37580,de24fde7,8abdf627,completed
2026-05-22_17-19-20__res_appnp_net__pubmed__seed-0__24651540,research_2026_05_22_res_appnp_fast,res_appnp_net,pubmed,node_classification,accuracy,0,3,0.4180000126361847,0.4130000174045563,0.5433297530398704,81667,cuda,46f3954891a4714fd29028c43b70d24bddd37580,24651540,b0257e0e,completed
2026-05-22_17-20-22__res_appnp_net__cora__seed-0__d4dfae98,research_2026_05_22_res_appnp_cora_confirm,res_appnp_net,cora,node_classification,accuracy,0,48,0.7800000309944153,0.7870000600814819,2.4486371550010517,184839,cuda,46f3954891a4714fd29028c43b70d24bddd37580,d4dfae98,72d176ef,completed
2026-05-22_17-20-25__res_appnp_net__cora__seed-1__8cc9390c,research_2026_05_22_res_appnp_cora_confirm,res_appnp_net,cora,node_classification,accuracy,1,60,0.7700000405311584,0.781000018119812,1.592939355992712,184839,cuda,46f3954891a4714fd29028c43b70d24bddd37580,8cc9390c,72d176ef,completed
2026-05-22_17-20-27__res_appnp_net__cora__seed-2__8ba59cbe,research_2026_05_22_res_appnp_cora_confirm,res_appnp_net,cora,node_classification,accuracy,2,98,0.7700000405311584,0.7880000472068787,2.2690336980158463,184839,cuda,46f3954891a4714fd29028c43b70d24bddd37580,8ba59cbe,72d176ef,completed
2026-05-22_17-20-37__res_appnp_net__pubmed__seed-0__abc31c55,research_2026_05_22_res_appnp_pubmed_confirm,res_appnp_net,pubmed,node_classification,accuracy,0,55,0.800000011920929,0.7770000100135803,2.4128201230196282,32451,cuda,46f3954891a4714fd29028c43b70d24bddd37580,abc31c55,01cdd3ad,completed
